SZindex
2003/12/22,3438.59
2003/12/23,3470.62
2003/12/24,3530.65
2003/12/25,3506.78
2003/12/26,3505.55
2003/12/29,3478.21
2003/12/30,3509.7
2003/12/31,3479.79
2004/1/2,3501.86
2004/1/5,3623.03
2004/1/6,3672.27
2004/1/7,3725.88
2004/1/8,3764.45
2004/1/9,3696.39
2004/1/12,3765.57
2004/1/13,3748.01
2004/1/14,3712.32
2004/1/15,3706.61
2004/1/16,3729.34
2004/1/29,3816.87
2004/1/30,3716.86
2004/2/2,3774.87
2004/2/3,3797.98
2004/2/4,3866.87
2004/2/5,3844.54
2004/2/6,3822.17
2004/2/9,3899.51
2004/2/10,3892.22
2004/2/11,3876.08
2004/2/12,3850.03
2004/2/13,3842.03
2004/2/16,3924.05
2004/2/17,3940.17
2004/2/18,3984.67
2004/2/19,3966.4
2004/2/20,3986.64
2004/2/23,3898.53
2004/2/24,3896.64
2004/2/25,3833.04
2004/2/26,3892.95
2004/2/27,3919.89
2004/3/1,3967.7
2004/3/2,3933.79
2004/3/3,3897.85
2004/3/4,3934.48
2004/3/5,3908.55
2004/3/8,3827.85
2004/3/9,3822.14
2004/3/10,3902.79
2004/3/11,3952.78
2004/3/12,3948.41
2004/3/15,4050.48
2004/3/16,4061.14
2004/3/17,4078.35
2004/3/18,3999.67
2004/3/19,4058.95
2004/3/22,4072.21
2004/3/23,4027.23
2004/3/24,4030.78
2004/3/25,4043.8
2004/3/26,4061.53
2004/3/29,4008.08
2004/3/30,4009.12
2004/3/31,4060.12
2004/4/1,4092.66
2004/4/2,4132.54
2004/4/5,4126.68
2004/4/6,4157.81
2004/4/7,4170.27
2004/4/8,4147.81
2004/4/9,4051.96
2004/4/12,4047.27
2004/4/13,3995.62
2004/4/14,3922.58
2004/4/15,3903.61
2004/4/16,3941.07
2004/4/19,3898.28
2004/4/20,3854.47
2004/4/21,3819.87
2004/4/22,3827.85
2004/4/23,3782.7
2004/4/26,3770.24
2004/4/27,3754.59
2004/4/28,3702.79
2004/4/29,3600.04
2004/4/30,3613.14
2004/5/10,3476.98
2004/5/11,3492.96
2004/5/12,3596.37
2004/5/13,3575.88
2004/5/14,3489.88
2004/5/17,3460.2
2004/5/18,3487.11
2004/5/19,3503.29
2004/5/20,3475.28
2004/5/21,3514.21
2004/5/24,3499.85
2004/5/25,3436.67
2004/5/26,3469.17
2004/5/27,3561.86
2004/5/28,3548.67
2004/5/31,3577.62
2004/6/1,3632.45
2004/6/2,3597.3
2004/6/3,3533.87
2004/6/4,3522.87
2004/6/7,3479.39
2004/6/8,3440.72
2004/6/9,3387.14
2004/6/10,3401.37
2004/6/11,3381.67
2004/6/14,3302.52
2004/6/15,3366.32
2004/6/16,3396.87
2004/6/17,3306.04
2004/6/18,3263.7
2004/6/21,3290.95
2004/6/22,3326.51
2004/6/23,3299.12
2004/6/24,3290.2
2004/6/25,3255.59
2004/6/28,3230.78
2004/6/29,3288.64
2004/6/30,3275.85
2004/7/1,3384.87
2004/7/2,3391.75
2004/7/5,3381.2
2004/7/6,3398.16
2004/7/7,3364.87
2004/7/8,3369.67
2004/7/9,3345.84
2004/7/12,3277.31
2004/7/13,3298
2004/7/14,3296.36
2004/7/15,3341.81
2004/7/16,3442.07
2004/7/19,3444.34
2004/7/20,3417.27
2004/7/21,3414.81
2004/7/22,3338.88
2004/7/23,3334.66
2004/7/26,3297.95
2004/7/27,3275.02
2004/7/28,3303.23
